net_junctionCornerDetail;net_limitTurnSpeed;net_version;location_convBoundary;location_netOffset;location_origBoundary;location_projParameter;type_allow;type_id;type_numLanes;type_oneway;type_priority;type_speed;type_width;type_disallow;edge_function;edge_id;lane_disallow;lane_id;lane_index;lane_length;lane_shape;lane_speed;edge_from;edge_name;edge_priority;edge_to;edge_type;param_key;param_value;edge_shape;edge_spreadType;tlLogic_id;tlLogic_offset;tlLogic_programID;tlLogic_type;phase_duration;phase_maxDur;phase_minDur;phase_state;junction_id;junction_incLanes;junction_intLanes;junction_shape;junction_type;junction_x;junction_y;request_cont;request_foes;request_index;request_response;connection_dir;connection_from;connection_fromLane;connection_state;connection_to;connection_toLane;connection_via;connection_linkIndex;connection_tl;roundabout_edges;roundabout_nodes
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;304432784;0;=;-304437026;0;:3089664816_1_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;t;304437026;0;=;-304437026;0;:3089664816_0_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;304437030#0;0;M;304437030#1;0;:3089755683_0_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;304437030#0;1;M;304437030#1;1;:3089755683_0_1;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r;304437030#1;0;M;304432784;0;:3089664817_0_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;304437030#1;0;M;304437030#2;0;:3089664817_1_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;304437030#1;1;M;304437030#2;1;:3089664817_1_1;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;304437030#2;0;M;304437030#3;0;:3089664815_1_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;304437030#2;1;M;304437030#3;1;:3089664815_1_1;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;304437030#3;0;M;304437030#4;0;:3089755681_0_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;304437030#3;1;M;304437030#4;1;:3089755681_0_1;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;L;304437030#3;1;M;556586174#0;0;:3089755681_2_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;304437030#4;0;M;304437030#5;0;:2987081363_0_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;304437030#4;1;M;304437030#5;1;:2987081363_0_1;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;304437030#5;0;O;304442660#0;0;:262577232_0_0;0;262577232;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;304437030#5;1;O;304442660#0;1;:262577232_0_1;1;262577232;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r;304437031;0;M;298367768#2;0;:cluster_3022965064_3022965065_3022965066_3022965068_3268970485_4334654525_4729586374_6_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;l;304437031;0;m;298367766#2;0;:cluster_3022965064_3022965065_3022965066_3022965068_3268970485_4334654525_4729586374_7_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;t;304437031;0;m;-437506344;0;:cluster_3022965064_3022965065_3022965066_3022965068_3268970485_4334654525_4729586374_8_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;304442660#0;0;M;304442660#1;0;:3089862834_0_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;304442660#0;1;M;304442660#1;1;:3089862834_0_1;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;304442660#1;0;M;304442660#2;0;:888212535_0_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;304442660#1;1;M;304442660#2;1;:888212535_0_1;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;304442660#2;0;=;118291788#0;0;:262577233_3_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;304442660#2;1;=;118291788#0;1;:262577233_3_1;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;l;304442660#2;1;=;24252801#2;1;:262577233_5_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;319515359#0;0;M;319515359#2;0;:416649305_0_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;319515359#0;1;M;319515359#2;1;:416649305_0_1;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r;319515359#2;0;M;35557264#0;0;:416649314_0_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;319515359#2;0;M;319515359#3;0;:416649314_1_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;319515359#2;1;M;319515359#3;1;:416649314_1_1;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r;319515359#3;0;M;35557265#0;0;:4151826662_0_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;319515359#3;0;M;331470728#0;0;:4151826662_1_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;319515359#3;1;M;331470728#0;1;:4151826662_1_1;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;l;319515359#3;1;M;129897452;0;:4151826662_3_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;319662804#0;0;M;319662804#1;0;:3023301989_0_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;319662804#0;1;M;319662804#1;1;:3023301989_0_1;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;319662804#0;2;M;319662804#1;2;:3023301989_0_2;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;319662804#1;0;M;319662804#2;0;:416652538_0_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;319662804#1;1;M;319662804#2;1;:416652538_0_1;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;319662804#1;2;M;319662804#2;2;:416652538_0_2;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;l;319662804#1;2;M;-129897427;0;:416652538_3_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;319662804#2;0;M;319662804#3;0;:4560651812_0_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;319662804#2;1;M;319662804#3;1;:4560651812_0_1;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;319662804#2;2;M;319662804#3;2;:4560651812_0_2;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r;319662804#3;0;M;-35557707;0;:cluster_3023301987_416658268_2_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;319662804#3;0;M;319662804#5;0;:cluster_3023301987_416658268_3_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;319662804#3;1;M;319662804#5;1;:cluster_3023301987_416658268_3_1;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;319662804#3;2;M;319662804#5;2;:cluster_3023301987_416658268_3_2;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r;319662804#5;0;M;35557447#0;0;:416652536_2_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;319662804#5;0;M;319662804#6;0;:416652536_3_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;319662804#5;1;M;319662804#6;1;:416652536_3_1;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;319662804#5;2;M;319662804#6;2;:416652536_3_2;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;319662804#6;0;M;319662804#7;0;:4784711939_0_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;319662804#6;1;M;319662804#7;1;:4784711939_0_1;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;319662804#6;2;M;319662804#7;2;:4784711939_0_2;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;319662804#7;0;M;319662804#8;0;:4784711934_0_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;319662804#7;1;M;319662804#8;1;:4784711934_0_1;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;319662804#7;2;M;319662804#8;2;:4784711934_0_2;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;319662804#8;0;M;355775773;0;:1354143317_0_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;319662804#8;1;M;355775773;1;:1354143317_0_1;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;319662804#8;2;M;355775773;2;:1354143317_0_2;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;319788732#1;0;M;319788732#2;0;:3022965101_0_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;319788732#1;1;M;319788732#2;1;:3022965101_0_1;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;319788732#1;2;M;319788732#2;2;:3022965101_0_2;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r;319788732#2;0;O;75037344#1;0;:cluster_3022965076_31080114_31080125_6_0;6;cluster_3022965076_31080114_31080125;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;319788732#2;0;O;319788732#3;0;:cluster_3022965076_31080114_31080125_7_0;7;cluster_3022965076_31080114_31080125;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;319788732#2;1;O;319788732#3;1;:cluster_3022965076_31080114_31080125_7_1;8;cluster_3022965076_31080114_31080125;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;319788732#2;2;O;319788732#3;2;:cluster_3022965076_31080114_31080125_7_2;9;cluster_3022965076_31080114_31080125;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;319788732#3;0;M;304549060;0;:3090987487_0_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;319788732#3;1;M;304549060;1;:3090987487_0_1;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;319788732#3;2;M;304549060;2;:3090987487_0_2;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r;320898734#0;0;=;428030875#3;0;:885797656_0_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;320898734#0;0;=;320898734#1;0;:885797656_1_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;320898734#1;0;O;284929204#0;0;:4151826665_0_0;0;4151826665;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;l;320898734#1;0;O;284929209#0;0;:4151826665_1_0;1;4151826665;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r;320898740;0;O;320898734#0;0;:885797739_2_0;2;885797739;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;320898740;0;O;279864789;0;:885797739_3_0;3;885797739;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;320898740;1;O;279864789;1;:885797739_3_1;4;885797739;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;320898743#0;0;M;320898743#1;0;:885797667_0_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;320898743#0;1;M;320898743#1;1;:885797667_0_1;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r;320898743#1;0;M;75036014#0;0;:885797653_2_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;320898743#1;0;M;320898743#2;0;:885797653_3_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;320898743#1;1;M;320898743#2;1;:885797653_3_1;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;320898743#2;0;M;428032853#0;0;:885797840_3_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;320898743#2;1;M;428032853#0;1;:885797840_3_1;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;l;320898743#2;1;M;619019400#3;1;:885797840_5_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;331470728#0;0;M;331470728#1;0;:416652516_0_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;331470728#0;1;M;331470728#1;1;:416652516_0_1;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;331470728#0;2;M;331470728#1;2;:416652516_0_2;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r;331470728#1;0;M;120863177#0;1;:cluster_1354143314_1354143316_4784711940_885797758_4_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r;331470728#1;0;M;120863177#0;2;:cluster_1354143314_1354143316_4784711940_885797758_5_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;331470728#1;0;m;331470728#6;0;:cluster_1354143314_1354143316_4784711940_885797758_6_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;331470728#1;1;m;331470728#6;1;:cluster_1354143314_1354143316_4784711940_885797758_6_1;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;331470728#1;2;m;331470728#6;2;:cluster_1354143314_1354143316_4784711940_885797758_6_2;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;l;331470728#1;2;M;129897418;2;:cluster_1354143314_1354143316_4784711940_885797758_9_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;l;331470728#1;2;M;129897450;0;:cluster_1354143314_1354143316_4784711940_885797758_10_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;331470728#11;0;M;331470728#12;0;:3023301988_0_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;331470728#11;1;M;331470728#12;1;:3023301988_0_1;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;331470728#11;2;M;331470728#12;2;:3023301988_0_2;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;331470728#12;0;M;331470728#13;0;:416652547_0_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;331470728#12;1;M;331470728#13;1;:416652547_0_1;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;331470728#12;2;M;331470728#13;2;:416652547_0_2;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r;331470728#13;0;O;44364645#2;0;:cluster_563843254_563843256_0_0;0;cluster_563843254_563843256;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;331470728#13;0;O;129897454#1;0;:cluster_563843254_563843256_1_0;1;cluster_563843254_563843256;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;331470728#13;1;O;129897454#1;1;:cluster_563843254_563843256_1_1;2;cluster_563843254_563843256;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;331470728#13;2;O;129897454#1;2;:cluster_563843254_563843256_1_2;3;cluster_563843254_563843256;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r;331470728#6;0;M;-654035438;0;:cluster_1273825020_3023301986_0_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;331470728#6;0;M;331470728#8;0;:cluster_1273825020_3023301986_1_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;331470728#6;1;M;331470728#8;1;:cluster_1273825020_3023301986_1_1;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;331470728#6;2;M;331470728#8;2;:cluster_1273825020_3023301986_1_2;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r;331470728#8;0;M;298424603#0;0;:3023301981_0_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;331470728#8;0;M;331470728#9;0;:3023301981_1_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;331470728#8;1;M;331470728#9;1;:3023301981_1_1;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;331470728#8;2;M;331470728#9;2;:3023301981_1_2;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r;331470728#9;0;M;428030874#0;0;:cluster_1354143293_3023301990_0_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;331470728#9;0;M;331470728#11;0;:cluster_1354143293_3023301990_1_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;331470728#9;1;M;331470728#11;1;:cluster_1354143293_3023301990_1_1;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;331470728#9;2;M;331470728#11;2;:cluster_1354143293_3023301990_1_2;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;l;331470728#9;2;M;129897427;0;:cluster_1354143293_3023301990_4_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;336833691#0;0;=;336833691#1;0;:1273615895_0_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;336833691#0;1;=;336833691#1;1;:1273615895_0_1;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;l;336833691#0;1;=;563946130;0;:1273615895_2_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;l;336833691#1;0;m;44364645#7;0;:cluster_1273827269_1354143324_885797744_0_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;l;336833691#1;1;m;44364645#7;1;:cluster_1273827269_1354143324_885797744_1_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;336833695#0;0;M;336833695#1;0;:4905083897_2_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;336833695#0;1;M;336833695#1;1;:4905083897_2_1;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;l;336833695#0;1;M;499202110#0;0;:4905083897_4_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r;336833695#1;0;o;284929204#0;0;:4151826665_2_0;2;4151826665;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;336833695#1;1;o;284929209#0;0;:4151826665_3_0;3;4151826665;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r;344149309#0;0;O;24252801#5;0;:262577334_3_0;3;262577334;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;344149309#0;0;O;344149309#3;0;:262577334_4_0;4;262577334;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;344149309#0;1;O;344149309#3;1;:262577334_4_1;5;262577334;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;344149309#3;0;O;401506730#0;0;:262577333_1_0;1;262577333;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;344149309#3;1;O;401506730#0;1;:262577333_1_1;2;262577333;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r;35557263#0;0;M;-627264426;0;:1273822968_2_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;35557263#0;0;M;35557263#1;0;:1273822968_3_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;35557263#1;0;=;35557263#2;0;:416649303_2_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;l;35557263#1;0;=;284929209#3;0;:416649303_3_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r;35557263#2;0;=;-75036007#1;0;:416649304_6_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;35557263#2;0;=;35557263#3;0;:416649304_7_0;;;;
5;5.50;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;l;35557263#2;0;=;75036007#2;0;:416649304_8_0;;;;
